 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01 0.172493371E+01
